model,brand,reference,price_dt,old_price_dt,ram_gb,storage_gb,battery_mah,screen_inches,camera_rear_mp,camera_front_mp,network,os,processor_type,color,warranty,in_stock,description,url
Smartphone HONOR X7D 5G  8Go 256Go - Meteor Silver,Honor,HONOR-X7D-8/256-MSILVER,799.000,,8,256,6500,6.77,50,,5G,Android 15,Snapdragon,Meteor Silver,,Oui,"Smartphone HONOR X7D 5G  8Go 256Go - Meteor Silver Expérience fluide et puissance au quotidien Ce smartphone offre une expérience moderne et réactive grâce à son processeur Qualcomm Snapdragon 6s Gen 3 et son système Android 15 avec MagicOS 9.0 . Conçu pour répondre aux besoins du quotidien, il assure une navigation rapide, une gestion efficace du multitâche et un accès intuitif à toutes vos applications. Super résistance à l’eau et à la poussière Conçu pour suivre votre rythme, ce smartphone bénéficie d’une protection avancée contre l’eau et la poussière, avec des tests de pluie de 24h pour garantir une fiabilité totale au quotidien. Étanche et résistant au sable comme à la poussière, il reste performant en cuisine, sous la douche ou lors de vos activités extérieures. Son écran réagit même avec les mains mouillées ou savonneuses, vous permettant de communiquer et naviguer sans difficulté. Un compagnon solide et pratique, prêt pour toutes les situations de la vie. Bouton IA instantané,",https://www.mytek.tn/smartphone-honor-x7d-5g-8go-256go-meteor-silver.html
Smartphone HONOR X7D 5G  8Go 256Go - Velvet Black,Honor,HONOR-X7D-8/256-VBLACK,799.000,,8,256,6500,6.77,50,,5G,Android 15,Snapdragon,Velvet Black,,Oui,"Smartphone HONOR X7D 5G  8Go 256Go - Velvet Black Expérience fluide et puissance au quotidien Ce smartphone offre une expérience moderne et réactive grâce à son processeur Qualcomm Snapdragon 6s Gen 3 et son système Android 15 avec MagicOS 9.0 . Conçu pour répondre aux besoins du quotidien, il assure une navigation rapide, une gestion efficace du multitâche et un accès intuitif à toutes vos applications. Super résistance à l’eau et à la poussière Conçu pour suivre votre rythme, ce smartphone bénéficie d’une protection avancée contre l’eau et la poussière, avec des tests de pluie de 24h pour garantir une fiabilité totale au quotidien. Étanche et résistant au sable comme à la poussière, il reste performant en cuisine, sous la douche ou lors de vos activités extérieures. Son écran réagit même avec les mains mouillées ou savonneuses, vous permettant de communiquer et naviguer sans difficulté. Un compagnon solide et pratique, prêt pour toutes les situations de la vie. Bouton IA instantané, ",https://www.mytek.tn/smartphone-honor-x7d-5g-8go-256go-velvet-black.html
Smartphone Xiaomi Redmi Note 14  5G  6Go 128Go - Coral Green,Xiaomi,REDMI-N14-5G-6/128-CGREEN,919.000,849.000,6,128,5500,6.67,108,,5G,,,Coral Green,,Oui,"Smartphone Xiaomi Redmi Note 14  5G  6Go 128Go - Coral Green [REDMI-N14-5G-6/128-CGREEN] écran 6,67 "" AMOLED - Résolution: (2400 x 1080) - Taux de rafraîchissement: Jusqu'à 120 Hz - Processeur: Dimension 7025-Ultra, Procédé de fabrication 6 nm - RAM: 6Go - Mémoire: 128Go - Caméra arrière: 108MP+8MP+2MP - Cam... 849,000 DT 919,000 DT Disponibilité En stock",https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-6go-128go-vert-corail.html
Smartphone Xiaomi Redmi Note 14 5G 6Go 128Go - Lavender Purple,Xiaomi,REDMI-N14-5G-6/128-LPURPLE,919.000,849.000,6,128,5110,6.67,108,,5G,,,Lavender Purple,,Non,"Smartphone Xiaomi Redmi Note 14 5G 6Go 128Go - Lavender Purple [REDMI-N14-5G-6/128-LPURPLE] écran 6,67 "" AMOLED - Résolution: (2400 x 1080) - Taux de rafraîchissement: Jusqu'à 120 Hz - Processeur: Dimension 7025-Ultra, Procédé de fabrication 6 nm - RAM: 6Go - Mémoire: 128Go - Caméra arrière: 108MP+8MP+2MP - Cam... 849,000 DT 919,000 DT Disponibilité Épuisé",https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-5g-6go-128go-lavender-violet.html
Smartphone Xiaomi Redmi Note 14  5G  6Go 128Go - Midnight Black,Xiaomi,REDMI-N14-5G-6/128-MB,919.000,849.000,6,128,5110,6.67,,,5G,,MediaTek,Midnight Black,,En arrivage,"Smartphone Xiaomi Redmi Note 14 5G Processeur 5G 6 nm Performances améliorées Équipé du processeur MediaTek Dimensity 7025-Ultra , ce smartphone offre des performances puissantes grâce à son processeur octa-core gravé en 6 nm . Il garantit une expérience fluide et réactive, idéale pour le multitâche et les applications exigeantes. Avec sa connectivité 5G ultra-rapide, il assure des téléchargements et une navigation internet sans latence. De plus, le support double SIM permet une gestion efficace de plusieurs lignes mobiles. Ce téléphone allie ainsi technologie avancée et praticité au quotidien. Moteur de charge intelligent Charge saine pour une batterie plus durable Le système de gestion intelligente de la batterie mémorise vos habitudes de charge quotidiennes et ajuste la tension ainsi que le courant en temps réel afin de ralentir la dégradation de la batterie . La capacité de la batterie reste supérieure à 80 % , même après 4 ans et 1 600 cycles , ce qui garantit une utilisation fiab",https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-5g-6go-128go-noir-de-minuit.html
Smartphone OPPO A76 6Go 128Go - Bleu,OPPO,OPPO-A76-BLUE,979.000,869.000,6,128,5000,6.56,,,4G,Android 11,Octa Core,Bleu,,Oui,"OPPO A76 au meilleur prix en Tunisie Écran HD+ et Performances Optimisées Oppo a76 est un smartphone équipé d’un écran HD+ de 6,56 pouces avec une résolution de 1612 x 720 pixels, offrant une bonne lisibilité pour les contenus multimédias et les applications. Son processeur Qualcomm SM6225 Snapdragon 680 4G (6 nm), octa-core, est conçu pour assurer une gestion efficace des tâches quotidiennes et des performances optimales. Il fonctionne sous Android 11 avec l’interface ColorOS 11.1, connue pour sa simplicité d’utilisation. Avec 6 Go de mémoire RAM et 128 Go de stockage interne , ce modèle offre suffisamment d’espace pour vos applications, documents et photos. Appareil Photo Double et Connectivité Complète Oppo a76 dispose d’un système de double appareil photo arrière avec un capteur principal de 13 MP et un second de 2 MP. Il est également équipé d’une caméra frontale de 8 MP adaptée pour les selfies ou les appels vidéo. Compatible avec les réseaux 4G, il intègre également des connecti",https://www.mytek.tn/smartphone-oppo-a76-6go-128go-bleu.html
Smartphone OPPO A5 4G 8Go 256Go - Vert aurore,OPPO,OPPO-A5-8/256-AGREEN,899.000,,8,256,6000,6.67,50,,4G,,Snapdragon,Vert aurore,,Oui,"Smartphone OPPO A5 4G 8Go 256Go Résistance à l'eau et à la poussière IP65 Conçu selon la norme IP65 , cet appareil est hermétiquement scellé pour résister aux éléments . Que vous soyez sur un sentier poussiéreux ou surpris par une averse soudaine, il reste parfaitement protégé . Ses ports sont ajustés avec précision pour empêcher toute infiltration. De plus, ses composants internes sont scellés avec un adhésif spécial. Cette conception garantit une protection efficace contre la poussière et l’ eau , assurant ainsi une durabilité optimale. Résistance aux chocs de qualité militaire Doté d'un cadre en alliage haute résistance et d’un verre renforcé , cet appareil offre une protection optimale. Il ne se contente pas de résister aux chutes , il les absorbe sans problème. Certifié conforme aux normes militaires , il garantit une robustesse exceptionnelle. De plus, il bénéficie de la certification SGS Gold , gage de qualité. Conçu pour affronter les chocs , les coups et les situations diffici",https://www.mytek.tn/smartphone-oppo-a5-4g-8go-256go-vert-aurore.html
Smartphone OPPO A5 4G 8Go 256Go - Blanc brumeux,OPPO,OPPO-A5-8/256-WHITE,899.000,,8,256,6000,6.67,50,,4G,,Snapdragon,Blanc brumeux,,Oui,"Smartphone OPPO A5 4G 8Go 256Go Résistance à l'eau et à la poussière IP65 Conçu selon la norme IP65 , cet appareil est hermétiquement scellé pour résister aux éléments . Que vous soyez sur un sentier poussiéreux ou surpris par une averse soudaine, il reste parfaitement protégé . Ses ports sont ajustés avec précision pour empêcher toute infiltration. De plus, ses composants internes sont scellés avec un adhésif spécial. Cette conception garantit une protection efficace contre la poussière et l’ eau , assurant ainsi une durabilité optimale. Résistance aux chocs de qualité militaire Doté d'un cadre en alliage haute résistance et d’un verre renforcé , cet appareil offre une protection optimale. Il ne se contente pas de résister aux chutes , il les absorbe sans problème. Certifié conforme aux normes militaires , il garantit une robustesse exceptionnelle. De plus, il bénéficie de la certification SGS Gold , gage de qualité. Conçu pour affronter les chocs , les coups et les situations diffici",https://www.mytek.tn/smartphone-oppo-a5-4g-8go-256go-blanc-brumeux.html
Smartphone OPPO A5 5G 6Go 128Go - Vert,OPPO,OPPO-A5-5G-6/128-GREEN,899.000,,6,128,6000,6.67,50,,5G,,Octa Core,Vert,,Oui,"OPPO A5 5G Vert : Le Smartphone Performant avec Écran 120 Hz et Batterie 6000 mAh Un écran immersif 6.67"" HD+ de haute performance Profitez d'une expérience visuelle exceptionnelle avec l'écran 6.67"" HD+ (1604 x 720 pixels) de Smartphone OPPO A5 5G . Son taux de rafraîchissement de 120 Hz offre une fluidité remarquable, tandis que sa luminosité maximale de 1000 nits (HBM) garantit une excellente lisibilité même en plein soleil Puissance et performance | MediaTek Dimensity 6300 : Le Cœur Puissant de Votre Smartphone Le smartphone Oppo A5 5G est équipé du processeur MediaTek Dimensity 6300 Octa-Core , couplé au GPU ARM Mali-G57 MC2@1072MHz, offrant des performances exceptionnelles sous ColorOS 15.0. Avec 6 Go de RAM et 128 Go de stockage , profitez d'un multitâche fluide et d'un espace de stockage généreux. Système d’Exploitation ColorOS 15.0 Le smartphone fonctionne sous ColorOS 15.0 , offrant une interface intuitive et personnalisable, ainsi que des fonctionnalités avancées pour une ut",https://www.mytek.tn/smartphone-oppo-a5-5g-6go-128go-vert.html
Smartphone OPPO A5 5G 6Go 128Go - Blanc,OPPO,OPPO-A5-5G-6/128-WHITE,899.000,,6,128,6000,6.67,50,,5G,,MediaTek,Blanc,,Oui,"OPPO A5 5G Blanc : Smartphone Premium avec Écran 120Hz et Certification IP65 Écran Haute Performance 6.67"" HD+ L' OPPO A5 5G offre un écran 6.67"" HD+ (1604 x 720 pixels) avec un taux de rafraîchissement 120Hz et une luminosité maximale de 1000 nits , garantissant une expérience visuelle fluide et claire, même en plein soleil. Performances Optimales |  6Go de RAM et 128Go de stockage Propulsé par le processeur MediaTek Dimensity 6300 Octa-Core et le GPU ARM Mali-G57 , ce smartphone combine 6Go de RAM et 1 28Go de stockage sous le systeme d'exploitation ColorOS 15.0 pour des performances quotidiennes optimales. Protection Renforcée IP65: Résistance à l'eau et aux chocs Certification IP65 contre la poussière et l'eau , associée à une résistance aux chocs de niveau militaire pour une durabilité maximale. Connectivité Avancée: 5G et Bluetooth 5.4 Compatible 5G , WiFi dernière génération et Bluetooth 5.4 . Double SIM et capteur d'empreintes latéral pour plus de sécurité. Photographie Profess",https://www.mytek.tn/smartphone-oppo-a5-5g-6go-128go-blanc.html
Smartphone XIAOMI Redmi Note 14S  8Go 256Go -  Midnight Black,Xiaomi,REDMI-N14S-8/256-MBLACK,999.000,939.000,8,256,5000,2400,,,,,Octa Core,Midnight Black,,En arrivage,"Xiaomi Redmi Note 14S Résistance à la poussière et à l'eau Avec un indice IP64, le Redmi Note 14S est bien équipé d'une protection contre les éclaboussures et la poussière. Écran AMOLED de 6,67 pouces
            Affichage exceptionnel Avec un taux de rafraîchissement élevé de 120 Hz, une large gamme de couleurs DCI-P3 à 100 % et un cadre ultra-fin, l'écran offre des images délicates, soyeuses et accrocheuses, pleines de couleurs brillantes. Écran adaptatif à taux de rafraîchissement élevé de 120 Hz Plusieurs options de taux de rafraîchissement s'adaptent intelligemment à différents scénarios pour réduire la consommation d'énergie et garantir un affichage plus stable, vous offrant une expérience de visualisation plus fluide",https://www.mytek.tn/smartphone-xiaomi-redmi-note-14s-8go-256go-midnight-black.html
Smartphone XIAOMI Redmi Note 14S  8Go 256Go - AURORA PURPLE,Xiaomi,REDMI-N14S-8/256-PURPLE,999.000,939.000,8,256,5000,2400,,,,,Octa Core,AURORA PURPLE,,Oui,"Xiaomi Redmi Note 14S Affichage Eye-Care Notre fonction de protection oculaire intégrée ajuste automatiquement la température des couleurs de l'écran en fonction de l'heure de la journée. Elle améliore également le confort visuel lorsque vous utilisez votre téléphone dans l'obscurité, réduisant ainsi la fatigue visuelle. Expérience audiovisuelle immersive Le rapport écran/corps supérieur et les deux haut-parleurs stéréo offrent de superbes effets audiovisuels et une expérience visuelle plus engageante. Performance MediaTek Helio G99 Le MediaTek Helio G99 Ultra dans le Redmi Note 14 S offre un processeur octa-core avec des cœurs Cortex-A76 et Cortex-A55, assurant de bonnes performances pour les tâches quotidiennes et les jeux modérés. Il est équipé d'un GPU Mali-G57 MC2 pour des graphismes fluides et un affichage jusqu'à 120Hz . La caméra prend en charge des capteurs jusqu'à 108 MP et l'enregistrement vidéo en 2K . Avec 8 Go de RAM et UFS 2.2, il garantit une gestion rapide des applicat",https://www.mytek.tn/smartphone-xiaomi-redmi-note-14s-8go-256go-aurora-purple.html
Smartphone Xiaomi Redmi Note 14  5G 8Go 256Go - Coral Green,Xiaomi,REDMI-N14-5G-8/256-CGREEN,1 019.000,959.000,8,256,5110,2400,108,,5G,,,Coral Green,,En arrivage,"Smartphone Xiaomi Redmi Note 14  5G 8Go 256Go - Coral Green [REDMI-N14-5G-8/256-CGREEN] écran: 6,67 "",  AMOLED  - Résolution: (2400 x 1080) - Taux de rafraîchissement: Jusqu'à 120 Hz - Processeur: Dimension 7025-Ultra, Procédé de fabrication 6 nm - RAM : 8Go - Mémoire: 256Go  - Caméra arrière: 108MP+8MP+2MP... 959,000 DT 1 019,000 DT Disponibilité En arrivage",https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-8go-256go-vert-corail.html
Smartphone Xiaomi Redmi Note 14  5G  8Go 256Go -  Midnight Black,Xiaomi,REDMI-N14-5G-8/256-MB,1 019.000,959.000,8,256,5110,6.67,108,,5G,,,Midnight Black,,En arrivage,"Smartphone Xiaomi Redmi Note 14  5G  8Go 256Go -  Midnight Black [REDMI-N14-5G-8/256-MB] écran 6,67 "" AMOLED - Résolution : (2400 x 1080) - Taux de rafraîchissement : Jusqu'à 120 Hz - Processeur : Dimension 7025-Ultra, jusqu'à 2,5 GHz- RAM : 8Go - Mémoire : 256Go - Caméra arrière : 108MP+8MP+2MP - Caméra ava... 959,000 DT 1 019,000 DT Disponibilité En arrivage",https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-5g-8go-256go-noir-de-minuit.html
Smartphone Xiaomi Redmi Note 14  5G  8Go 256Go - Lavender Purple,Xiaomi,REDMI-N14-5G-8/256-LPURPLE,1 019.000,959.000,8,256,5110,6.67,108,,5G,,,Lavender Purple,,En arrivage,"Smartphone Xiaomi Redmi Note 14  5G  8Go 256Go - Lavender Purple [REDMI-N14-5G-8/256-LPURPLE] écran  6,67 "" AMOLED - Résolution : (2400 x 1080) - Taux de rafraîchissement : Jusqu'à 120 Hz - Processeur : Dimension 7025-Ultra, jusqu'à 2,5 GHz- RAM : 8Go - Mémoire : 256Go - Caméra arrière : 108MP+8MP+2MP - Caméra av... 959,000 DT 1 019,000 DT Disponibilité En arrivage",https://www.mytek.tn/smartphone-xiaomi-redmi-note-14-5g-8go-256go-lavender-violet.html
Smartphone Honor 400 Lite 5G 8Go 256Go - Noir,Honor,HONOR-400LITE-8/256-BK,959.000,,8,256,5230,2412,,,5G,Android 15,MediaTek,Noir,,Oui,"Smartphone Honor 400 Lite 5G 8Go 256Go Capturez l’instant avec l’intelligence de l’IA Le HONOR 400 Lite 5G est conçu pour sublimer chaque moment grâce à sa caméra principale de 108 MP , son capteur ultra-large et son zoom 3x sans perte. Grâce à l ’IA intégrée , le bouton de caméra dédié permet de prendre des photos ou vidéos de manière intuitive et rapide. Son éclairage selfie intelligent apporte un rendu professionnel, même en basse lumière, tandis que les objectifs multifocaux vous permettent de passer aisément d’un panorama à un gros plan. Idéal pour les amateurs de photographie urbaine exigeants. Écran AMOLED ultra-lumineux et design raffiné Profitez d’une expérience visuelle immersive avec l’écran AMOLED de 6,7 pouces au taux de rafraîchissement de 120 Hz et à la luminosité maximale de 3500 nits, pour une lisibilité parfaite même en plein soleil. La dalle couvre 100 % de l’espace colorimétrique DCI-P3, affichant 1,07 milliard de couleurs . Son design ultra-fin, ses bords symétriqu",https://www.mytek.tn/smartphone-honor-400-lite-5g-8go-256go-noir.html
Smartphone SAMSUNG GALAXY A16 5G 16Go 256Go - Noir,Samsung,SM-A16-5G-8/256-BK,1 099.000,979.000,16,256,5000,6.7,,,5G,,Octa Core,Noir,,Oui,"SAMSUNG GALAXY A16 Autonomie longue durée et recharge rapide L’autonomie du SAMSUNG GALAXY A16 est un atout majeur grâce à sa batterie robuste de 5000 mAh . Cette capacité élevée garantit une utilisation prolongée, que ce soit pour regarder des vidéos, jouer à des jeux, ou naviguer sur Internet, sans la contrainte de recharges fréquentes. Les optimisations logicielles de Samsung , comme le mode d’économie d’énergie , prolongent encore plus la durée de vie de la batterie, offrant ainsi une expérience utilisateur fluide et fiable. Bien que la puissance exacte de la charge rapide ne soit pas spécifiée, le Galaxy A16 supporte une technologie de recharge rapide , permettant de réduire significativement le temps nécessaire pour une recharge complète. Vos informations en toute sécurité Samsung Knox Vault , certifiée EAL5+ , est conçu pour protéger vos informations, comme le code PIN, le mot de passe et le modèle de dévérouillage. Vos données cryptées sont en sécurité dans un espace isolé et s",https://www.mytek.tn/smartphone-samsung-galaxy-a16-5g-8go-256go-noir.html
Smartphone Honor 400 Lite 5G 8Go 256Go - Vert,Honor,HONOR-400LITE-8/256-GR,979.000,,8,256,5230,2412,,,5G,Android 15,MediaTek,Vert,,Oui,"Smartphone Honor 400 Lite 5G 8Go 256Go Capturez l’instant avec l’intelligence de l’IA Le HONOR 400 Lite 5G est conçu pour sublimer chaque moment grâce à sa caméra principale de 108 MP , son capteur ultra-large et son zoom 3x sans perte. Grâce à l ’IA intégrée , le bouton de caméra dédié permet de prendre des photos ou vidéos de manière intuitive et rapide. Son éclairage selfie intelligent apporte un rendu professionnel, même en basse lumière, tandis que les objectifs multifocaux vous permettent de passer aisément d’un panorama à un gros plan. Idéal pour les amateurs de photographie urbaine exigeants. Écran AMOLED ultra-lumineux et design raffiné Profitez d’une expérience visuelle immersive avec l’écran AMOLED de 6,7 pouces au taux de rafraîchissement de 120 Hz et à la luminosité maximale de 3500 nits, pour une lisibilité parfaite même en plein soleil. La dalle couvre 100 % de l’espace colorimétrique DCI-P3, affichant 1,07 milliard de couleurs . Son design ultra-fin, ses bords symétriqu",https://www.mytek.tn/smartphone-honor-400-lite-5g-8go-256go-vert.html
Smartphone Honor 400 Lite 5G 8Go 256Go - Gris,Honor,HONOR-400LITE-8/256-GREY,979.000,,8,256,5230,2412,,,5G,Android 15,MediaTek,Gris,,En arrivage,"Smartphone Honor 400 Lite 5G 8Go 256Go Capturez l’instant avec l’intelligence de l’IA Le HONOR 400 Lite 5G est conçu pour sublimer chaque moment grâce à sa caméra principale de 108 MP , son capteur ultra-large et son zoom 3x sans perte. Grâce à l ’IA intégrée , le bouton de caméra dédié permet de prendre des photos ou vidéos de manière intuitive et rapide. Son éclairage selfie intelligent apporte un rendu professionnel, même en basse lumière, tandis que les objectifs multifocaux vous permettent de passer aisément d’un panorama à un gros plan. Idéal pour les amateurs de photographie urbaine exigeants. Écran AMOLED ultra-lumineux et design raffiné Profitez d’une expérience visuelle immersive avec l’écran AMOLED de 6,7 pouces au taux de rafraîchissement de 120 Hz et à la luminosité maximale de 3500 nits, pour une lisibilité parfaite même en plein soleil. La dalle couvre 100 % de l’espace colorimétrique DCI-P3, affichant 1,07 milliard de couleurs . Son design ultra-fin, ses bords symétriqu",https://www.mytek.tn/smartphone-honor-400-lite-5g-8go-256go-gris.html
